id,run_mode_id,operator,machine,part_number,job,ideal_units_per_hour,ideal_cycle_time_seconds,start_date,end_date,active,notes,cavity_count,entry_mode,machine_cycle_time,created_by,created_at,updated_by,updated_at
130,1,Any,600T Comp,DSR108-100,SO# 658240 / 658240,8.07174887892377,446.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.298023,,2026-02-27 01:21:45.298112
131,1,Any,600T Comp,04721746AB,SO# 658490 / 658490,111.000013638883,32.4324284473684,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.298443,,2026-02-27 01:21:45.298529
132,1,Any,Asy 03,18-59922-000,SO# 658800 / 658800,100.0,36.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.298719,,2026-02-27 01:21:45.298828
133,1,Any,350T,VS-RSB-01,SO# 658940 / 658940,3.50000043750005,1028.5713,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.299057,,2026-02-27 01:21:45.299151
134,1,Any,Asy01,05006386AA,SO# 659300 / 659300,162.750115281332,22.1198,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.299407,,2026-02-27 01:21:45.299497
135,1,Any,Asy05,3836802C97,SO# 659770 / 659770,50.3750069440548,71.46401,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.299805,,2026-02-27 01:21:45.299965
136,1,Any,Asy05,3841766C95,SO# 659780 / 659780,38.0000168888964,94.7368,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.300312,,2026-02-27 01:21:45.300460
137,1,Any,Asy05,3839857C95,SO# 659790 / 659790,92.8750157694037,38.76177,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.300735,,2026-02-27 01:21:45.300827
138,1,Any,800T Comp,D25364,SO# 659830 / 659830,21.6,166.666666666667,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.301017,,2026-02-27 01:21:45.301099
139,1,Any,600T Comp,8419981,SO# 660220 / 660220,1.875,1920.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.339779,,2026-02-27 01:21:45.339954
140,1,Any,600T Comp,8361943,SO# 660490 / 660490,1.875,1920.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.340321,,2026-02-27 01:21:45.340480
141,1,Any,600T Comp,L010035,SO# 660550/ 660550,166.95652173913,21.5625,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.340755,,2026-02-27 01:21:45.340901
142,1,Any,600T Comp,8381227,SO# 660910 / 660910,5.71428571428571,630.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.341198,,2026-02-27 01:21:45.341327
143,1,Any,600T Comp,8194450,SO# 661130 / 661130,10.0005803531235,359.9791085,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.341561,,2026-02-27 01:21:45.341676
144,1,Any,600T Comp,8194449,SO# 661250 / 661250,10.0,360.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.341878,,2026-02-27 01:21:45.341966
145,1,Any,600T Comp,8332268,SO# 661270 / 661270,1.875,1920.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.342161,,2026-02-27 01:21:45.342325
146,1,Any,600T Comp,8431436,SO# 661690 / 661690,5.71428571428571,630.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.342528,,2026-02-27 01:21:45.342616
147,1,Any,600T Comp,8491288,SO# 662390 / 662390,5.71428571428571,630.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.342801,,2026-02-27 01:21:45.342910
148,1,Any,Trim,9094306,SO# 662920,116.750029430737,30.83511,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.343144,,2026-02-27 01:21:45.343229
149,1,Any,600T Comp,9313607,SO# 663080 / 663080,4.28571428571429,840.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.343454,,2026-02-27 01:21:45.343541
150,1,Any,600T Comp,22822466,SO# 663720 / 663720,196.363636363636,18.3333333333333,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.343795,,2026-02-27 01:21:45.343899
151,1,Any,600T Comp,9500661,SO# 664250 / 664250,3.50001166670556,1028.568,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.344090,,2026-02-27 01:21:45.344177
152,1,Any,Asy03,68051255AC,SO# 664630 / 664630,87.5912408759124,41.1,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.344441,,2026-02-27 01:21:45.344529
153,1,Any,600T Comp,11919-2A,SO# 665030/ 665030,160.0,22.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.344725,,2026-02-27 01:21:45.344815
154,1,Any,150T,25011836,SO# 671050 / 671050,35.2941176470588,102.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.345056,,2026-02-27 01:21:45.345149
155,1,Any,Asy 38,U30023,SO# 671180 / 671180,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.345362,,2026-02-27 01:21:45.345449
156,1,Any,Asy 38,U30024,SO# 671190 / 671190,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.345657,,2026-02-27 01:21:45.345773
157,1,Any,ASY38,U30027,SO# 671220 / 671220,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.345970,,2026-02-27 01:21:45.346054
158,1,Any,600T Comp,R351015104,SO# 671250 / 671250,67.6056338028169,53.25,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.346264,,2026-02-27 01:21:45.346397
159,1,Any,500T,TLB-13371-55,SO# 671410 / 671410,94.1176470588235,38.25,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.346604,,2026-02-27 01:21:45.346691
160,1,Any,Asy04,013472-1,SO# 671580 / 671580,34.6487006737247,103.9,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.346888,,2026-02-27 01:21:45.346987
161,1,Any,Asy04,013472-2,SO# 671590 / 671590,45.1297480255735,79.77,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.347255,,2026-02-27 01:21:45.347345
162,1,Any,350T,17-20709-001,SO# 672210 / 672210,128.0,28.125,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.347547,,2026-02-27 01:21:45.347631
163,1,Any,350T,17-20709-001,SO# 672211 / 672211,128.0,28.125,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.347890,,2026-02-27 01:21:45.347980
164,1,Any,350T,17-20709-000,SO# 672221 / 672221,192.0,18.75,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.348177,,2026-02-27 01:21:45.348327
165,1,Any,350T,A17-20868-000,SO# 672610 / 672610,53.3333333333333,67.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.348666,,2026-02-27 01:21:45.348770
166,1,Any,400T,01-33964-000,SO# 672640 / 672640,28.2352941176471,127.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.348977,,2026-02-27 01:21:45.349070
167,1,Any,400T,01-33964-000,SO# 672641 / 672641,28.2352941176471,127.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.349342,,2026-02-27 01:21:45.349470
168,1,Any,500T,01-33963-000,SO# 672650 / 672650,28.2352941176471,127.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.349697,,2026-02-27 01:21:45.349782
169,1,Any,500T,01-33963-000,SO# 672651 / 672651,28.2352941176471,127.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.350025,,2026-02-27 01:21:45.350124
170,1,Any,Asy04,14432,SO# 672800 / 672800,51.2820512820513,70.2,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.350336,,2026-02-27 01:21:45.350421
171,1,Any,800T INJ,RPB707-006SP,SO# 672961 / 672961,5.49996642728827,654.54945,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.350656,,2026-02-27 01:21:45.350760
172,1,Any,800T INJ,RPB707-005SP,SO# 672980 / 672980,5.49996642728827,654.54945,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.350957,,2026-02-27 01:21:45.351039
173,1,Any,Inj 07,RPB707-005-SP,SO# 672981 / 672981,1.37614678899083,2616.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.351233,,2026-02-27 01:21:45.351393
174,1,Any,800T INJ,RPB707-004SP,SO# 673020 / 673020,8.25001203126754,436.363,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.351604,,2026-02-27 01:21:45.351689
175,1,Any,600T Comp,317844,SO# 674270 / 674270,175.000021875003,20.571426,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.351874,,2026-02-27 01:21:45.351994
176,1,Any,600T Comp,J0687550,SO# 674460 / 674460,631.304347826087,5.70247933884298,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.352226,,2026-02-27 01:21:45.352335
177,1,Any,600T Comp,55254847,SO# 674490 / 674490,234.782608695652,15.3333333333333,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.352530,,2026-02-27 01:21:45.352635
178,1,Any,500T,54034 4BA0D,SO# 674581 / 674581,96.0,37.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.352872,,2026-02-27 01:21:45.352956
179,1,Any,Trim,N801951S,SO# 674650 / 674650,1846.15384615385,1.95,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.353151,,2026-02-27 01:21:45.353257
180,1,Any,Trim,N801951S,SO# 674650 / 674650,1836.73469387755,1.96,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.353517,,2026-02-27 01:21:45.353601
181,1,Any,600T Comp,15660768,SO# 674740 / 674740,77.7777777777778,46.2857142857143,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.353809,,2026-02-27 01:21:45.353894
182,1,Any,600T Comp,3814463C2,SO# 674910 / 674910,520.0,6.92307692307692,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.354139,,2026-02-27 01:21:45.354256
183,1,Any,400T,3824332C1,SO# 674950 / 674950,64.0,56.25,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.354450,,2026-02-27 01:21:45.354533
184,1,Any,800T Comp,C-21824,SO# 675160 / 675160,20.0,180.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.354760,,2026-02-27 01:21:45.354876
185,1,Any,Asy05,F67Z 3069 AA,SO# 675180 / 675180,125.0,28.8,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.355069,,2026-02-27 01:21:45.355165
186,1,Any,600T Comp,5083EU,SO# 675210 / 675210,391.011235955056,9.20689655172414,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.355413,,2026-02-27 01:21:45.355563
187,1,Any,600T Comp,TA108-005,SO# 675890 / 675890,14.4,250.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.355789,,2026-02-27 01:21:45.355914
188,1,Any,800T INJ,UO108-003P,SO# 675901 / 675901,5.0,720.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.358186,,2026-02-27 01:21:45.358315
189,1,Any,800T INJ,UO108-030,SO# 675940 / 675940,5.0,720.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.358529,,2026-02-27 01:21:45.358617
190,1,Any,Asy06,15030648,SO# 676210 / 676210,12.5,288.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.358890,,2026-02-27 01:21:45.358979
191,1,Any,600T Comp,22-65331-000,SO# 676250 / 676250,320.0,11.25,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.359178,,2026-02-27 01:21:45.359287
192,1,Any,Asy05,EOTZ 5781 B,SO# 677000 / 677000,130.628832686237,27.559,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.359553,,2026-02-27 01:21:45.359636
193,1,Any,Asy05,1L5Z 5A546 AA,SO# 677081 / 677081,26.1248185776488,137.8,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.359824,,2026-02-27 01:21:45.359909
194,1,Any,600T Comp,1L5Z 5A546 AA,SO# 677081 / 677081,514.285714285714,7.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.360144,,2026-02-27 01:21:45.360255
195,1,Any,600T Comp,EOTZ-5781-B,SO# 677170 / 677170,3780.05357910944,0.952367453174603,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.360455,,2026-02-27 01:21:45.360537
196,1,Any,Asy05,EOTZ 5781 E,SO# 677170 / 677170,60.0,60.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.360765,,2026-02-27 01:21:45.360868
197,1,Any,Asy05,F75Z 3A443 AB,SO# 677230 / 677230,149.875104079933,24.02,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.361057,,2026-02-27 01:21:45.361138
198,1,Any,Asy05,E4TZ 3B177 A,SO# 677250 / 677250,600.000087600013,5.999999124,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.361358,,2026-02-27 01:21:45.361487
199,1,Any,600T Comp,TO108-007,SO# 677640 / 677640,520.000003798889,6.9230768725,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.361687,,2026-02-27 01:21:45.361773
200,1,Any,600T Comp,UO108-002,SO# 677650 / 677650,7.5,480.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.361953,,2026-02-27 01:21:45.362054
201,1,Any,600T Comp,AO108-004,SO# 677670 / 677670,4.8,750.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.362316,,2026-02-27 01:21:45.362405
202,1,Any,600T Comp,AO108-004,SO# 677670 / 677670,7.5,480.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.362601,,2026-02-27 01:21:45.362683
203,1,Any,600T Comp,EZ108-005,SO# 677700 / 677700,5.0,720.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.362937,,2026-02-27 01:21:45.363023
204,1,Any,600T Comp,EZ108-005,SO# 677700 / 677700,9.6,375.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.363207,,2026-02-27 01:21:45.363317
205,1,Any,Trim,22-65332-000,SO# 677750 / 677750,1000.00000361111,3.599999987,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.363572,,2026-02-27 01:21:45.363655
206,1,Any,Trim,22-65332-000,SO# 677750 / 677750,1000.00000361111,3.599999987,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.363841,,2026-02-27 01:21:45.363927
207,1,Any,600T Comp,TO108-002,SO# 677780 / 677780,5.0,720.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.364155,,2026-02-27 01:21:45.364282
208,1,Any,800T INJ,UO108-010,SO# 678650 / 678650,4.8,750.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.364481,,2026-02-27 01:21:45.364567
209,1,Any,CMP,TLB10860 10,SO# 678680 / 678680,800.0,4.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.364781,,2026-02-27 01:21:45.364904
210,1,Any,Asy38,11728,SO# 678780 / 678780,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.365097,,2026-02-27 01:21:45.365181
211,1,Any,ASY38,11681,SO# 676791 / 676791,0.0,0.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.365396,,2026-02-27 01:21:45.365528
212,1,Any,800T INJ,060374-000A,SO# 678970 / 678970,57.1428571428571,63.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.365736,,2026-02-27 01:21:45.365822
213,1,Any,400T,05-16401,SO# 678990 / 678990,62.0000038750002,58.0645125,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.366059,,2026-02-27 01:21:45.366191
214,1,Any,Trim,05-16401,SO# 678991 / 678991,60.0750938673342,59.925,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.366435,,2026-02-27 01:21:45.366536
215,1,Any,600T Comp,14-14656,SO# 679000 / 679000,34.2857142857143,105.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.366760,,2026-02-27 01:21:45.366886
216,1,Any,800T INJ,2A23708-1,SO# 679230 / 679230,118.032786885246,30.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.367117,,2026-02-27 01:21:45.367207
217,1,Any,600T Comp,TLB15 0260 60,SO# 679270 / 679270,34.2857142857143,105.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.367483,,2026-02-27 01:21:45.367596
218,1,Any,Asy38,12447,SO# 679351 / 679351,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.367798,,2026-02-27 01:21:45.367886
219,1,Any,Asy38,12448,SO# 679360 / 679360,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.368083,,2026-02-27 01:21:45.368215
220,1,Any,Asy02,05181575AA,SO# 679590 / 679590,75.0,48.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.368431,,2026-02-27 01:21:45.368515
221,1,Any,800T INJ,04895372AB,SO# 679670 / 679670,174.545454545455,20.625,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.368719,,2026-02-27 01:21:45.368838
222,1,Any,600T Comp,RL108-010P,SO# 679690 / 679690,8.2500001203125,436.36363,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.369055,,2026-02-27 01:21:45.369136
223,1,Any,Asy 02,04895413AE,SO# 679780 / 679780,135.849056603774,26.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.369349,,2026-02-27 01:21:45.369434
224,1,Any,Asy 02,04895414AE,SO# 679790 / 679790,81.2641083521445,44.3,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.369690,,2026-02-27 01:21:45.369782
225,1,Any,800T INJ,PT108-010P,SO# 679920 / 679920,20.0,180.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.369969,,2026-02-27 01:21:45.370053
226,1,Any,Asy 38,A85-2010-201,SO# 680040 / 680040,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.370334,,2026-02-27 01:21:45.370427
227,1,Any,Asy 38,A85-2010-201R,SO# 680050 / 680050,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.370649,,2026-02-27 01:21:45.370741
228,1,Any,Asy 38,A85-2010-206,SO# 680140 / 680140,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.371013,,2026-02-27 01:21:45.371104
229,1,Any,Asy 38,A85-2010-206R,SO# 680150 / 680150,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.371328,,2026-02-27 01:21:45.371426
230,1,Any,Asy 38,A85-2010-207,SO# 680160 / 680160,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.371665,,2026-02-27 01:21:45.371767
231,1,Any,Asy 38,A85-2010-208R,SO# 680160 / 680161,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.371961,,2026-02-27 01:21:45.372044
232,1,Any,Asy 38,A85-2010-207R,SO# 680170 / 680170,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.372282,,2026-02-27 01:21:45.372400
233,1,Any,Asy 38,A85-2010-208R,SO# 680190 / 680190,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.372599,,2026-02-27 01:21:45.372680
234,1,Any,Asy 38,A85-2011-101,SO# 680280 / 680280,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.372872,,2026-02-27 01:21:45.373002
235,1,Any,Asy 38,A85-2011-101R,SO# 680290 / 680280,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.373216,,2026-02-27 01:21:45.373329
236,1,Any,Asy 38,A85-2011-102,SO# 680300 / 680300,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.373526,,2026-02-27 01:21:45.373636
237,1,Any,Asy 38,A85-2011-102R,SO# 680310 / 680310,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.373881,,2026-02-27 01:21:45.373966
238,1,Any,Asy 38,A85-2011-108,SO# 680360 / 680360,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.374149,,2026-02-27 01:21:45.374230
239,1,Any,Asy 38,A85-2011-108R,SO# 680370 / 680370,42.5029515938607,84.7,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.374505,,2026-02-27 01:21:45.374591
240,1,Any,400T,4083015C92,SO# 682130 / 682130,30.9677419354839,116.25,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.374789,,2026-02-27 01:21:45.374878
241,1,Any,500T,84528195,SO# 682141/ 682141,56.6929133858268,63.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.375126,,2026-02-27 01:21:45.375215
242,1,Any,800T INJ,UO108-011P,SO# 682190 / 682190,5.0,720.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.375442,,2026-02-27 01:21:45.375539
243,1,Any,800T INJ,UO108-035P,SO# 682210 / 682210,61.9354838709677,58.125,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.375774,,2026-02-27 01:21:45.375876
244,1,Any,800T INJ,UO108-030P,SO# 682220 / 682220,5.0,720.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:21:45.376085,,2026-02-27 01:21:45.376194
245,1,Any,600T Comp,4228564,56128,396.000000935,9.09090906944444,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.907071,,2026-02-27 01:23:43.907202
246,1,Any,600T Comp,4348325,56440,1440.0,2.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.907563,,2026-02-27 01:23:43.907667
247,1,Any,600T Comp,3751510,56547,324.324324324324,11.1,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.907881,,2026-02-27 01:23:43.907972
248,1,Any,600T Comp,2860332,57463 / 6193,200.000000925926,17.9999999166667,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.908169,,2026-02-27 01:23:43.908287
249,1,Any,INJ 31,CP5100-060,SO# 51730 / 51730,30.6818190534608,117.33333,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.908486,,2026-02-27 01:23:43.908572
250,1,Any,500T,23620238,SO# 517300 / 517300,24.0,150.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.908761,,2026-02-27 01:23:43.908847
251,1,Any,Inj28,60374000,SO# 52022 / 52022,12.0,300.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.909035,,2026-02-27 01:23:43.909122
252,1,Any,500T,23898854,SO# 52025 / 52025,660.000055000005,5.454545,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.909333,,2026-02-27 01:23:43.909422
253,1,Any,Unknown,SS-CK6117-070,SO# 52030 / 52030,240.0,15.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.909615,,2026-02-27 01:23:43.909700
254,1,Any,500T,24366617,SO# 52035 / 52035,180.0,20.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.909885,,2026-02-27 01:23:43.909971
255,1,Any,Injection,SS-CP5172-060,SO# 54045 / 54045,24.0,150.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.910156,,2026-02-27 01:23:43.910267
256,1,Any,150T,9791-3,SO# 543590 / 543590,22.8571428571429,157.5,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.910462,,2026-02-27 01:23:43.910547
257,1,Any,Inj29,11271-5,SO# 545080 / 545080,120.0,30.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.910734,,2026-02-27 01:23:43.910819
258,1,Any,600T Comp,N801951S,SO# 54841 / 54841,214.285714285714,16.8,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.911003,,2026-02-27 01:23:43.911092
259,1,Any,600T Comp,52039187,SO# 55251 / 5994,300.0,12.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.911304,,2026-02-27 01:23:43.911405
260,1,Any,600T Comp,006966-000,SO# 554720 / 554720,77.1428571428572,46.6666666666667,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.911593,,2026-02-27 01:23:43.911679
261,1,Any,600T Comp,6729,SO# 554850 / 554850,100.0,36.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.911862,,2026-02-27 01:23:43.911944
262,1,Any,400T,26118065,SO# 55731 / 55731,180.0,20.0,2026-02-27,,True,Hardcoded Seed Data,1,seconds,,,2026-02-27 01:23:43.912122,,2026-02-27 01:23:43.912205
